record_id,Date,Sales_Rep,Customer,Product,COGS,Sales,Country,State,Product_Rating,Service_Rating,Sales_Rep_Rating,Sales_Rating,Profit,Profit_Rank
S00221,6/18/18,Sarabeth L,Peet's Coffee,OVC Item,175.7964,297.96,United States, Minnesota,2.0,2.0,2.0,2.0,122.16359999999997,Small Profit
S00222,6/3/18,Shannon L,Solar and Wind Inc.,UOE Item,6306.4725,8408.63,United States, Illinois,3.0,1.0,5.0,3.0,2102.1574999999993,Large Profit
S00223,9/25/18,Shannon L,Whole Foods,VPL Item,5781.8175,7709.09,United States, Indiana,1.0,4.0,1.0,2.0,1927.2725,Medium Profit
S00224,3/7/18,Shannon L,Costco,VTQ Item,4069.879,7399.78,United States, Iowa,2.0,3.0,3.0,2.6666666666666665,3329.901,Large Profit
S00225,12/2/17,Shannon L,McLendon's Hardware,IUU Item,2965.0392,6895.44,United States, Michigan,5.0,2.0,5.0,4.0,3930.4007999999994,Large Profit
S00226,7/26/18,Shannon L,Solar and Wind Inc.,KNK Item,944.0472,1600.08,United States, Minnesota,2.0,3.0,1.0,2.0,656.0328,Medium Profit
S00227,5/18/18,Shannon L,Whole Foods,HSH Item,567.8816,607.36,United States, Missouri,2.0,4.0,2.0,2.6666666666666665,39.478399999999965,Small Profit
S00228,2/16/19,Shannon L,Office Depot,UXT Item,83.82,95.25,United States, Ohio,1.0,2.0,2.0,1.6666666666666667,11.430000000000007,Small Profit
S00229,7/12/18,Shuting,Yahoo,JUR Item,3653.8684,9875.32,United States, Wisconsin,3.0,4.0,2.0,3.0,6221.4516,Large Profit
S00230,5/18/19,Shuting,The Economist,PGQ Item,8649.28295,9250.57,United States, Illinois,2.0,3.0,5.0,3.3333333333333335,601.287049999999,Medium Profit
S00231,2/22/18,Shuting,Office Depot,BQW Item,7872.3216,8945.82,United States, Indiana,5.0,4.0,3.0,4.0,1073.4983999999995,Medium Profit
S00232,3/1/19,Shuting,Whole Foods,YNQ Item,3185.7074,8610.02,United States, Iowa,3.0,3.0,5.0,3.6666666666666665,5424.312600000001,Large Profit
S00233,1/4/18,Shuting,Home Depot,BKL Item,3442.1715,8005.05,United States, Michigan,1.0,2.0,5.0,2.6666666666666665,4562.878500000001,Large Profit
S00234,10/18/18,Shuting,Amazon.com,PDH Item,3776.4322,6511.09,United States, Minnesota,5.0,5.0,3.0,4.333333333333333,2734.6578,Large Profit
S00235,2/11/18,Shuting,Solar and Wind Inc.,HGT Item,3639.015,4852.02,United States, Illinois,1.0,3.0,4.0,2.6666666666666665,1213.0050000000006,Medium Profit
S00236,5/18/19,Shuting,Whole Foods,WBE Item,3489.6525,4652.87,United States, Indiana,4.0,1.0,3.0,2.6666666666666665,1163.2174999999997,Medium Profit
S00237,3/17/18,Shuting,Yahoo,WOW Item,1445.6381,3907.13,United States, Iowa,5.0,2.0,3.0,3.3333333333333335,2461.4919,Large Profit
S00238,4/4/19,Shuting,Sherman Williams,HRL Item,1961.4825,2615.31,United States, Michigan,2.0,3.0,3.0,2.6666666666666665,653.8274999999999,Medium Profit
S00239,2/1/18,Shuting,The Economist,FPK Item,1760.20295,1882.57,United States, Minnesota,5.0,1.0,4.0,3.3333333333333335,122.36704999999984,Small Profit
S00240,5/5/18,Shuting,Sherman Williams,PYI Item,742.9755,1727.85,United States, Missouri,1.0,1.0,2.0,1.3333333333333333,984.8744999999999,Medium Profit
S00241,2/20/19,Shuting,ExcelIsVeryFun.com,IWG Item,1201.3275,1601.77,United States, Ohio,5.0,3.0,5.0,4.333333333333333,400.4424999999999,Small Profit
S00242,10/13/17,Shuting,Whole Foods,OHC Item,1108.80715,1185.89,United States, Wisconsin,5.0,2.0,1.0,2.6666666666666665,77.08285000000001,Small Profit
S00243,4/3/19,Suzanne M,Costco,SLL Item,8792.4672,9991.44,United States, Illinois,3.0,3.0,1.0,2.3333333333333335,1198.9728000000014,Medium Profit
S00244,7/25/17,Suzanne M,Yahoo,CVQ Item,7400.6775,9867.57,United States, Indiana,4.0,2.0,1.0,2.3333333333333335,2466.8925,Large Profit
S00245,2/6/19,Suzanne M,Sherman Williams,TEY Item,4349.0475,9664.55,United States, Iowa,1.0,2.0,5.0,2.6666666666666665,5315.5025,Large Profit
S00246,7/30/17,Suzanne M,Nature Company,IRA Item,6831.51205,7306.43,United States, Michigan,3.0,2.0,1.0,2.0,474.91795,Small Profit
S00247,4/4/18,Suzanne M,Google,QZW Item,5896.5016,6700.57,United States, Minnesota,1.0,2.0,1.0,1.3333333333333333,804.0684000000001,Medium Profit
S00248,11/29/17,Suzanne M,Home Depot,EEE Item,2682.0261,6237.27,United States, Illinois,5.0,3.0,2.0,3.3333333333333335,3555.2439000000004,Large Profit
S00249,6/11/18,Suzanne M,McLendon's Hardware,UBQ Item,2170.674,4823.72,United States, Indiana,5.0,5.0,3.0,4.333333333333333,2653.0460000000003,Large Profit
S00250,1/27/18,Suzanne M,Costco,ARS Item,3576.3728,4064.06,United States, Iowa,5.0,4.0,3.0,4.0,487.68719999999985,Small Profit
S00251,8/16/18,Suzanne M,McLendon's Hardware,DXS Item,1983.9016,3420.52,United States, Michigan,5.0,2.0,1.0,2.6666666666666665,1436.6184,Medium Profit
S00252,2/19/18,Suzanne M,Costco,QKE Item,2891.0552,3285.29,United States, Minnesota,3.0,5.0,2.0,3.3333333333333335,394.2348000000002,Small Profit
S00253,12/29/17,Suzanne M,Peet's Coffee,ZCO Item,2767.9344,3145.38,United States, Missouri,4.0,3.0,2.0,3.0,377.4456,Small Profit
S00254,12/28/18,Suzanne M,The Economist,DTW Item,1774.5371,3007.69,United States, Ohio,4.0,1.0,2.0,2.3333333333333335,1233.1529,Medium Profit
S00255,3/1/19,Suzanne M,Amazon.com,BQS Item,1049.8713,2837.49,United States, Wisconsin,2.0,2.0,3.0,2.3333333333333335,1787.6186999999998,Medium Profit
S00256,1/24/19,Suzanne M,Solar and Wind Inc.,BYD Item,1149.089,2672.3,United States, Illinois,1.0,2.0,2.0,1.6666666666666667,1523.2110000000002,Medium Profit
S00257,8/13/17,Suzanne M,Solar and Wind Inc.,HMO Item,1054.7642,2452.94,United States, Indiana,5.0,3.0,2.0,3.3333333333333335,1398.1758,Medium Profit
S00258,1/12/18,Toni M,Solar and Wind Inc.,UDH Item,6619.97,9735.25,United States, Iowa,5.0,2.0,5.0,4.0,3115.2799999999997,Large Profit
S00259,12/27/17,Toni M,Solar and Wind Inc.,ZFB Item,3396.2485,9179.05,United States, Michigan,3.0,2.0,1.0,2.0,5782.8015,Large Profit
S00260,9/7/17,Toni M,Office Depot,CVM Item,7884.26595,8432.37,United States, Minnesota,1.0,4.0,3.0,2.6666666666666665,548.1040500000008,Medium Profit
S00261,11/2/18,Toni M,McLendon's Hardware,NIV Item,5180.138,7617.85,United States, Illinois,2.0,3.0,3.0,2.6666666666666665,2437.7120000000004,Large Profit
S00262,1/9/18,Toni M,Amazon.com,WHT Item,5832.7016,6628.07,United States, Indiana,3.0,1.0,5.0,3.0,795.3683999999994,Medium Profit
S00263,7/8/17,Toni M,Nature Company,XKR Item,3708.54,4944.72,United States, Iowa,3.0,1.0,4.0,2.6666666666666665,1236.1800000000003,Medium Profit
S00264,11/6/18,Toni M,Amazon.com,DWD Item,3078.666,4527.45,United States, Michigan,2.0,3.0,2.0,2.3333333333333335,1448.7839999999997,Medium Profit
S00265,8/29/17,Toni M,Solar and Wind Inc.,YFB Item,1775.8355,4129.85,United States, Minnesota,2.0,1.0,5.0,2.6666666666666665,2354.0145,Large Profit
S00266,3/2/19,Toni M,ExcelIsVeryFun.com,HUA Item,1850.7735,4112.83,United States, Missouri,1.0,5.0,3.0,3.0,2262.0564999999997,Large Profit
S00267,9/23/17,Toni M,Yahoo,BVV Item,1657.1992,2857.24,United States, Ohio,2.0,2.0,3.0,2.3333333333333335,1200.0407999999998,Medium Profit
S00268,3/13/18,Toni M,Peet's Coffee,QRF Item,1126.1528,2618.96,United States, Wisconsin,2.0,2.0,3.0,2.3333333333333335,1492.8072,Medium Profit
S00269,3/23/18,Toni M,Costco,MKA Item,944.4102,2552.46,United States, Illinois,1.0,4.0,2.0,2.3333333333333335,1608.0498,Medium Profit
S00270,1/22/18,Toni M,Solar and Wind Inc.,DAJ Item,2132.93135,2281.21,United States, Indiana,3.0,4.0,3.0,3.3333333333333335,148.2786500000002,Small Profit
S00271,5/30/18,Toni M,Amazon.com,FAX Item,1004.5194,1731.93,United States, Iowa,3.0,5.0,3.0,3.6666666666666665,727.4106,Medium Profit
S00272,2/24/18,Toni M,Amazon.com,KMR Item,655.1875,1191.25,United States, Michigan,5.0,5.0,5.0,5.0,536.0625,Medium Profit
S00273,10/9/18,Toni M,Amazon.com,JQC Item,373.665,498.22,United States, Minnesota,2.0,3.0,4.0,3.0,124.555,Small Profit
S00274,1/13/18,Tonya J,The Economist,KHM Item,5046.5827,8553.53,United States, Illinois,3.0,5.0,2.0,3.3333333333333335,3506.9473000000007,Large Profit
S00275,1/18/19,Tonya J,Nature Company,JQL Item,3651.7105,8492.35,United States, Indiana,1.0,3.0,1.0,1.6666666666666667,4840.6395,Large Profit
S00276,5/21/18,Tonya J,Amazon.com,SMI Item,4149.3485,7544.27,United States, Iowa,5.0,4.0,4.0,4.333333333333333,3394.9215000000004,Large Profit
S00277,2/10/19,Tonya J,McLendon's Hardware,IUD Item,3235.2345,7189.41,United States, Michigan,3.0,3.0,5.0,3.6666666666666665,3954.1755,Large Profit
S00278,11/1/18,Tonya J,Office Depot,KAI Item,4805.8864,7067.48,United States, Minnesota,1.0,3.0,2.0,2.0,2261.5935999999992,Large Profit
S00279,6/24/17,Tonya J,Home Depot,ULM Item,6180.37805,6610.03,United States, Missouri,5.0,4.0,1.0,3.3333333333333335,429.6519499999995,Small Profit
S00280,12/21/17,Tonya J,Whole Foods,EXU Item,2432.7352,6574.96,United States, Ohio,1.0,2.0,3.0,2.0,4142.2248,Large Profit
S00281,8/22/18,Tonya J,Home Depot,GPH Item,4442.3175,5923.09,United States, Wisconsin,3.0,2.0,4.0,3.0,1480.7725,Medium Profit
S00282,3/5/18,Tonya J,Costco,HMD Item,3412.3836,5883.42,United States, Illinois,1.0,5.0,4.0,3.3333333333333335,2471.0364,Large Profit
S00283,4/16/19,Tonya J,Nature Company,XCF Item,2521.9543,5865.01,United States, Indiana,3.0,3.0,1.0,2.3333333333333335,3343.0557000000003,Large Profit
S00284,1/9/19,Tonya J,Google,PNA Item,2070.557,5596.1,United States, Iowa,3.0,2.0,3.0,2.6666666666666665,3525.5430000000006,Large Profit
S00285,4/29/19,Tonya J,Solar and Wind Inc.,SUD Item,3196.6178,5511.41,United States, Michigan,5.0,2.0,1.0,2.6666666666666665,2314.7922,Large Profit
S00286,6/7/18,Tonya J,McLendon's Hardware,VRL Item,3612.194,5312.05,United States, Minnesota,4.0,4.0,2.0,3.3333333333333335,1699.8560000000002,Medium Profit
S00287,3/25/19,Tonya J,The Economist,AVS Item,4543.4642,4859.32,United States, Illinois,1.0,5.0,4.0,3.3333333333333335,315.85579999999936,Small Profit
S00288,11/7/17,Tonya J,Yahoo,OMP Item,2972.2392,4370.94,United States, Indiana,2.0,3.0,4.0,3.0,1398.7007999999996,Medium Profit
S00289,11/17/17,Tonya J,Home Depot,HBN Item,3404.2008,3868.41,United States, Iowa,4.0,5.0,1.0,3.3333333333333335,464.2091999999998,Small Profit
S00290,1/19/19,Tonya J,Peet's Coffee,MWR Item,1247.7436,3372.28,United States, Michigan,5.0,2.0,5.0,4.0,2124.5364,Large Profit
S00291,12/29/18,Tonya J,McLendon's Hardware,EBS Item,1901.445,2535.26,United States, Minnesota,5.0,1.0,5.0,3.6666666666666665,633.8150000000003,Medium Profit
S00292,12/5/17,Tonya J,Nature Company,YEK Item,505.125,673.5,United States, Missouri,1.0,5.0,2.0,2.6666666666666665,168.375,Small Profit
S00293,10/2/18,Tonya J,ExcelIsVeryFun.com,NBK Item,167.9623,390.61,United States, Ohio,3.0,4.0,2.0,3.0,222.64770000000001,Small Profit
S00294,7/13/18,Vivien R,Peet's Coffee,KZK Item,6877.98,9170.64,United States, Wisconsin,3.0,2.0,1.0,2.0,2292.66,Large Profit
S00295,10/31/17,Vivien R,Peet's Coffee,FPU Item,7841.6448,8910.96,United States, Illinois,5.0,1.0,2.0,2.6666666666666665,1069.315199999999,Medium Profit
S00296,5/6/19,Vivien R,McLendon's Hardware,WAJ Item,3172.0618,8573.14,United States, Indiana,5.0,3.0,4.0,4.0,5401.0782,Large Profit
S00297,9/4/17,Vivien R,Yahoo,IAG Item,5988.93,7985.24,United States, Iowa,5.0,3.0,4.0,4.0,1996.3099999999995,Medium Profit
S00298,8/28/18,Vivien R,The Economist,WEW Item,5349.4444,7866.83,United States, Michigan,1.0,4.0,4.0,3.0,2517.3855999999996,Large Profit
S00299,8/17/17,Vivien R,Home Depot,YHI Item,3418.536,6215.52,United States, Minnesota,4.0,1.0,3.0,2.6666666666666665,2796.9840000000004,Large Profit
S00300,7/27/18,Vivien R,Solar and Wind Inc.,GLY Item,5352.9696,6082.92,United States, Illinois,2.0,1.0,4.0,2.3333333333333335,729.9503999999997,Medium Profit
S00301,10/5/17,Vivien R,The Economist,JPT Item,2580.172,6000.4,United States, Indiana,5.0,3.0,1.0,3.0,3420.2279999999996,Large Profit
S00302,12/17/17,Vivien R,Yahoo,WIP Item,3075.82,5592.4,United States, Iowa,5.0,1.0,4.0,3.3333333333333335,2516.5799999999995,Large Profit
S00303,4/4/18,Vivien R,The Economist,EYG Item,3918.3584,4452.68,United States, Michigan,4.0,3.0,3.0,3.3333333333333335,534.3216000000002,Medium Profit
S00304,12/19/18,Vivien R,Home Depot,JRS Item,2986.3084,4391.63,United States, Minnesota,5.0,5.0,1.0,3.6666666666666665,1405.3216000000002,Medium Profit
S00305,8/9/18,Vivien R,Solar and Wind Inc.,JFK Item,1327.1234,3586.82,United States, Missouri,3.0,4.0,1.0,2.6666666666666665,2259.6966,Large Profit
S00306,3/1/18,Vivien R,Home Depot,DEW Item,1363.1416,2004.62,United States, Ohio,3.0,1.0,3.0,2.3333333333333335,641.4784,Medium Profit
S00307,5/30/19,Vivien R,Sherman Williams,BFS Item,1138.0952,1293.29,United States, Wisconsin,1.0,5.0,4.0,3.3333333333333335,155.1948,Small Profit
S00308,5/17/19,Vivien R,ExcelIsVeryFun.com,UBW Item,436.8627,1180.71,United States, Illinois,5.0,2.0,3.0,3.3333333333333335,743.8473,Medium Profit
S00309,8/28/18,Vivien R,Yahoo,WFJ Item,489.078,1086.84,United States, Indiana,5.0,3.0,1.0,3.0,597.762,Medium Profit
S00310,7/23/17,Vivien R,Nature Company,SAG Item,829.3296,942.42,United States, Iowa,4.0,5.0,5.0,4.666666666666667,113.09039999999993,Small Profit
S00311,6/28/17,Vivien R,Yahoo,VGE Item,844.6229,903.34,United States, Michigan,2.0,4.0,1.0,2.3333333333333335,58.71710000000007,Small Profit
S00312,1/17/19,Vivien R,Yahoo,NNJ Item,746.9715,798.9,United States, Minnesota,2.0,1.0,5.0,2.6666666666666665,51.928499999999985,Small Profit
S00313,6/7/19,Vivien R,Peet's Coffee,UJZ Item,304.81,326.0,United States, Illinois,5.0,4.0,5.0,4.666666666666667,21.189999999999998,Small Profit
S00314,11/9/18,Vivien R,ExcelIsVeryFun.com,WXM Item,126.852,144.15,United States, Indiana,2.0,1.0,3.0,2.0,17.298000000000002,Small Profit
S00315,12/31/17,Abdisamad A,ExcelIsVeryFun.com,YAE Item,8667.1728,9849.06,United States,Kansas,1.0,5.0,3.0,3.0,1181.8871999999992,Medium Profit
S00316,6/17/18,Abdisamad A,Peet's Coffee,YOY Item,6311.318,9281.35,United States,Nebraska,3.0,3.0,3.0,3.0,2970.032,Large Profit
S00317,5/1/19,Abdisamad A,Solar and Wind Inc.,KJJ Item,6605.4975,8807.33,United States,NorthDakota,4.0,2.0,5.0,3.6666666666666665,2201.8324999999995,Large Profit
S00318,12/31/18,Abdisamad A,Costco,WKS Item,4764.705,8663.1,United States,SouthDakota,5.0,1.0,3.0,3.0,3898.3950000000004,Large Profit
S00319,10/20/17,Abdisamad A,Yahoo,XKA Item,5499.7788,8087.91,United States,Kansas,5.0,5.0,1.0,3.6666666666666665,2588.1312,Large Profit
S00320,9/2/18,Abdisamad A,ExcelIsVeryFun.com,WOP Item,4413.156,8023.92,United States,Nebraska,2.0,4.0,3.0,3.0,3610.764,Large Profit
S00321,5/3/19,Abdisamad A,ExcelIsVeryFun.com,GTC Item,4468.6187,7573.93,United States,NorthDakota,2.0,2.0,2.0,2.0,3105.3113000000003,Large Profit
S00322,11/15/18,Abdisamad A,Nature Company,ILH Item,4854.3364,7138.73,United States,SouthDakota,3.0,5.0,5.0,4.333333333333333,2284.3935999999994,Large Profit
S00323,1/20/18,Abdisamad A,Nature Company,ZZU Item,5085.3075,6780.41,United States,Kansas,5.0,4.0,2.0,3.6666666666666665,1695.1025,Medium Profit
S00324,4/9/18,Abdisamad A,ExcelIsVeryFun.com,WWR Item,4048.584,5953.8,United States,Nebraska,4.0,5.0,3.0,4.0,1905.2160000000003,Medium Profit
S00325,11/8/18,Abdisamad A,The Economist,INO Item,3336.155,5654.5,United States,NorthDakota,3.0,4.0,1.0,2.6666666666666665,2318.345,Large Profit
S00326,5/19/18,Abdisamad A,Costco,VQG Item,5267.87415,5634.09,United States,SouthDakota,2.0,1.0,2.0,1.6666666666666667,366.2158500000005,Small Profit
S00327,5/10/19,Abdisamad A,Amazon.com,NDS Item,2236.3419,3790.41,United States,Kansas,5.0,1.0,2.0,2.6666666666666665,1554.0681,Medium Profit
S00328,11/20/18,Abdisamad A,Home Depot,FEK Item,1531.2128,3560.96,United States,Nebraska,2.0,5.0,3.0,3.3333333333333335,2029.7472,Large Profit
S00329,3/1/19,Abdisamad A,The Economist,IME Item,1843.842,3352.44,United States,NorthDakota,2.0,2.0,3.0,2.3333333333333335,1508.598,Medium Profit
S00330,8/1/17,Abdisamad A,Costco,AXW Item,2934.8968,3335.11,United States,SouthDakota,1.0,3.0,3.0,2.3333333333333335,400.21320000000014,Small Profit
S00331,4/25/18,Analyssa C,Nature Company,EWC Item,8208.3408,9327.66,United States,Kansas,3.0,1.0,2.0,2.0,1119.3192,Medium Profit
S00332,9/14/18,Analyssa C,McLendon's Hardware,VVT Item,3607.241,6558.62,United States,Nebraska,4.0,3.0,4.0,3.6666666666666665,2951.379,Large Profit
S00333,4/14/18,Analyssa C,ExcelIsVeryFun.com,FDS Item,2823.147,6273.66,United States,NorthDakota,5.0,3.0,5.0,4.333333333333333,3450.513,Large Profit
S00334,8/25/18,Analyssa C,ExcelIsVeryFun.com,WJP Item,2596.2075,5769.35,United States,SouthDakota,3.0,4.0,3.0,3.3333333333333335,3173.1425000000004,Large Profit
S00335,3/27/19,Analyssa C,Amazon.com,WOD Item,3377.2603,5724.17,United States,Kansas,1.0,4.0,3.0,2.6666666666666665,2346.9097,Large Profit
S00336,5/27/18,Analyssa C,Nature Company,OGH Item,2116.3998,4921.86,United States,Nebraska,5.0,1.0,4.0,3.3333333333333335,2805.4601999999995,Large Profit
S00337,4/3/18,Analyssa C,Costco,WJT Item,732.1893,1978.89,United States,NorthDakota,4.0,4.0,2.0,3.3333333333333335,1246.7007,Medium Profit
S00338,6/24/17,Analyssa C,Home Depot,ZTU Item,1712.0752,1945.54,United States,SouthDakota,3.0,2.0,5.0,3.3333333333333335,233.46479999999997,Small Profit
S00339,3/15/18,Analyssa C,Sherman Williams,QDF Item,1115.884,1268.05,United States,Kansas,2.0,5.0,3.0,3.3333333333333335,152.16599999999994,Small Profit
S00340,12/11/17,Anastasiya A,Home Depot,LFD Item,3413.6274,9226.02,United States,Nebraska,1.0,2.0,1.0,1.3333333333333333,5812.392600000001,Large Profit
S00341,2/6/18,Anastasiya A,McLendon's Hardware,HJZ Item,5322.3736,7827.02,United States,NorthDakota,5.0,4.0,2.0,3.6666666666666665,2504.6464000000005,Large Profit
S00342,8/23/17,Anastasiya A,Yahoo,IQK Item,3304.6065,7343.57,United States,SouthDakota,2.0,2.0,1.0,1.6666666666666667,4038.9635,Large Profit
S00343,11/5/18,Anastasiya A,The Economist,XIM Item,2510.1938,5837.66,United States,Kansas,1.0,5.0,2.0,2.6666666666666665,3327.4662,Large Profit
S00344,11/23/17,Anastasiya A,Sherman Williams,KGM Item,4699.112,5339.9,United States,Nebraska,4.0,1.0,5.0,3.3333333333333335,640.7879999999996,Medium Profit
S00345,12/31/18,Anastasiya A,Costco,TTK Item,2963.6762,5023.18,United States,NorthDakota,4.0,3.0,1.0,2.6666666666666665,2059.5038000000004,Large Profit
S00346,9/30/17,Anastasiya A,Google,RIX Item,2896.0212,4993.14,United States,SouthDakota,4.0,3.0,5.0,4.0,2097.1188,Large Profit
S00347,2/8/18,Anastasiya A,Amazon.com,QDO Item,3726.3072,4234.44,United States,Kansas,4.0,5.0,4.0,4.333333333333333,508.1327999999994,Medium Profit
S00348,11/26/17,Anastasiya A,ExcelIsVeryFun.com,MFB Item,3238.56885,3463.71,United States,Nebraska,5.0,5.0,1.0,3.6666666666666665,225.14114999999993,Small Profit
S00349,8/23/17,Anastasiya A,Yahoo,VNQ Item,969.232,1762.24,United States,NorthDakota,3.0,5.0,4.0,4.0,793.008,Medium Profit
S00350,6/23/17,Anastasiya A,Solar and Wind Inc.,ZBQ Item,1197.63215,1280.89,United States,SouthDakota,2.0,2.0,1.0,1.6666666666666667,83.25785000000019,Small Profit
S00351,12/20/18,Anastasiya A,Sherman Williams,WGF Item,608.6636,1049.42,United States,Kansas,5.0,3.0,5.0,4.333333333333333,440.7564000000001,Small Profit
S00352,8/24/18,Anastasiya A,Whole Foods,KVV Item,531.6512,916.64,United States,Nebraska,1.0,2.0,1.0,1.3333333333333333,384.98879999999997,Small Profit
S00353,3/8/18,Anastasiya A,Home Depot,BHM Item,62.325,83.1,United States,NorthDakota,4.0,4.0,4.0,4.0,20.77499999999999,Small Profit
S00354,4/10/19,Barbara C,ExcelIsVeryFun.com,ZXT Item,8220.2648,9341.21,United States,SouthDakota,5.0,5.0,4.0,4.666666666666667,1120.9451999999983,Medium Profit
S00355,10/30/17,Barbara C,Whole Foods,UFK Item,4304.003,7825.46,United States,Kansas,1.0,4.0,1.0,2.0,3521.4570000000003,Large Profit
S00356,6/11/18,Barbara C,Nature Company,UHK Item,3079.0035,6842.23,United States,Nebraska,1.0,5.0,1.0,2.3333333333333335,3763.2264999999998,Large Profit
S00357,4/5/18,Barbara C,Amazon.com,VCV Item,4593.6924,6755.43,United States,NorthDakota,4.0,2.0,3.0,3.0,2161.7376000000004,Large Profit
S00358,11/20/18,Barbara C,Amazon.com,EUZ Item,6202.6778,6633.88,United States,SouthDakota,3.0,1.0,3.0,2.3333333333333335,431.2021999999997,Small Profit
S00359,1/7/18,Barbara C,Solar and Wind Inc.,JEC Item,3894.4307,6600.73,United States,Kansas,4.0,1.0,5.0,3.3333333333333335,2706.2992999999997,Large Profit
S00360,10/4/17,Barbara C,Office Depot,VLI Item,4398.0632,6467.74,United States,Nebraska,1.0,2.0,2.0,1.6666666666666667,2069.6768,Large Profit
S00361,2/25/18,Barbara C,Home Depot,SXM Item,3112.8675,4150.49,United States,NorthDakota,4.0,4.0,2.0,3.3333333333333335,1037.6225,Medium Profit
S00362,4/28/19,Barbara C,Home Depot,ZWZ Item,3290.584,3739.3,United States,SouthDakota,5.0,5.0,2.0,4.0,448.71600000000035,Small Profit
S00363,7/10/17,Barbara C,Yahoo,RCA Item,1904.6734,3228.26,United States,Kansas,4.0,5.0,4.0,4.333333333333333,1323.5866000000003,Medium Profit
